#  step      rmse_trn    rmse_e_trn    rmse_f_trn         lr
1945000      1.98e-01      4.71e-04      4.06e-02    2.2e-04
1946000      2.24e-01      1.26e-03      4.30e-02    2.2e-04
1947000      2.35e-01      1.71e-03      4.27e-02    2.2e-04
1948000      2.30e-01      1.04e-03      4.55e-02    2.2e-04
1949000      2.69e-01      3.15e-04      5.57e-02    2.2e-04
1950000      2.29e-01      1.16e-03      4.47e-02    2.2e-04
1951000      1.30e-01      2.56e-03      1.41e-02    2.2e-04
1952000      2.42e-01      1.53e-03      4.55e-02    2.2e-04
1953000      2.15e-01      3.19e-04      4.45e-02    2.2e-04
1954000      2.41e-01      1.61e-03      4.49e-02    2.2e-04
1955000      2.80e-01      4.95e-04      5.80e-02    2.2e-04
1956000      2.19e-01      9.39e-04      4.36e-02    2.2e-04
1957000      1.96e-01      4.03e-04      4.04e-02    2.2e-04
1958000      5.76e-02      4.15e-04      1.14e-02    2.2e-04
1959000      2.15e-01      5.90e-05      4.47e-02    2.2e-04
1960000      2.83e-01      9.42e-04      5.75e-02    2.2e-04
1961000      2.38e-01      2.47e-04      4.93e-02    2.2e-04
1962000      2.48e-01      1.83e-03      4.48e-02    2.2e-04
1963000      2.09e-01      1.25e-03      4.00e-02    2.2e-04
1964000      3.13e-01      1.64e-03      6.12e-02    2.2e-04
1965000      6.92e-02      1.84e-04      1.44e-02    2.2e-04
1966000      2.28e-01      1.01e-03      4.36e-02    2.2e-04
1967000      5.94e-02      5.49e-04      1.14e-02    2.2e-04
1968000      2.13e-01      6.36e-04      4.36e-02    2.2e-04
1969000      2.28e-01      7.68e-04      4.63e-02    2.2e-04
1970000      2.97e-01      1.44e-03      5.89e-02    2.2e-04
1971000      2.33e-01      1.03e-03      4.67e-02    2.2e-04
1972000      2.41e-01      1.64e-03      4.50e-02    2.2e-04
1973000      2.62e-01      2.42e-03      4.33e-02    2.2e-04
1974000      2.04e-01      2.85e-04      4.25e-02    2.2e-04
1975000      2.34e-01      9.30e-04      4.74e-02    2.2e-04
1976000      2.07e-01      4.83e-04      4.29e-02    2.2e-04
1977000      2.73e-01      6.93e-04      5.64e-02    2.2e-04
1978000      2.59e-01      3.29e-04      5.40e-02    2.2e-04
1979000      1.93e-01      2.72e-04      4.03e-02    2.2e-04
1980000      2.11e-01      6.50e-04      4.35e-02    2.2e-04
1981000      2.53e-01      4.22e-04      5.28e-02    2.2e-04
1982000      1.97e-01      2.14e-04      4.13e-02    2.2e-04
1983000      1.94e-01      6.00e-04      3.90e-02    2.2e-04
1984000      2.02e-01      9.71e-04      4.01e-02    2.2e-04
1985000      1.88e-01      1.34e-03      3.48e-02    2.2e-04
1986000      7.55e-02      6.55e-04      1.48e-02    2.2e-04
1987000      2.16e-01      2.60e-04      4.53e-02    2.2e-04
1988000      1.70e-01      3.97e-04      3.53e-02    2.2e-04
1989000      2.29e-01      1.75e-03      4.14e-02    2.2e-04
1990000      2.17e-01      7.29e-04      4.46e-02    2.2e-04
1991000      1.85e-01      1.56e-06      3.89e-02    2.2e-04
1992000      1.93e-01      1.96e-04      4.07e-02    2.2e-04
1993000      2.81e-01      2.01e-03      5.21e-02    2.2e-04
1994000      2.15e-01      5.77e-04      4.40e-02    2.2e-04
1995000      2.04e-01      1.33e-04      4.31e-02    2.2e-04
1996000      2.65e-01      1.23e-03      5.32e-02    2.2e-04
1997000      1.11e-01      1.50e-03      1.91e-02    2.2e-04
1998000      2.57e-01      6.58e-04      5.36e-02    2.2e-04
1999000      2.03e-01      1.40e-03      3.83e-02    2.2e-04
2000000      2.22e-01      1.67e-04      4.69e-02    2.2e-04
2001000      2.37e-01      7.18e-04      4.92e-02    2.2e-04
2002000      2.64e-01      2.05e-04      5.57e-02    2.2e-04
2003000      1.98e-01      6.96e-04      4.07e-02    2.2e-04
2004000      2.22e-01      9.84e-04      4.51e-02    2.2e-04
2005000      1.07e-01      8.71e-04      2.14e-02    2.1e-04
2006000      2.12e-01      8.69e-04      4.32e-02    2.1e-04
2007000      2.72e-01      1.97e-03      5.05e-02    2.1e-04
2008000      1.84e-01      7.76e-04      3.61e-02    2.1e-04
2009000      2.15e-01      1.43e-03      4.10e-02    2.1e-04
2010000      1.97e-01      2.99e-04      4.17e-02    2.1e-04
2011000      2.20e-01      6.42e-04      4.58e-02    2.1e-04
2012000      1.12e-01      1.07e-03      2.19e-02    2.1e-04
2013000      1.52e-01      3.29e-03      1.35e-02    2.1e-04
2014000      1.97e-01      1.52e-03      3.60e-02    2.1e-04
2015000      2.15e-01      6.38e-04      4.48e-02    2.1e-04
2016000      3.51e-01      2.35e-03      5.99e-02    2.1e-04
2017000      3.08e-01      2.08e-03      5.89e-02    2.1e-04
2018000      2.33e-01      1.01e-03      4.57e-02    2.1e-04
2019000      2.18e-01      3.42e-04      4.60e-02    2.1e-04
2020000      1.68e-01      1.44e-04      3.57e-02    2.1e-04
2021000      2.42e-01      3.45e-04      5.13e-02    2.1e-04
2022000      2.06e-01      3.04e-04      4.35e-02    2.1e-04
2023000      6.52e-02      3.88e-04      1.35e-02    2.1e-04
2024000      2.09e-01      9.00e-04      4.27e-02    2.1e-04
2025000      2.74e-01      1.41e-03      5.51e-02    2.1e-04
2026000      2.35e-01      3.73e-04      5.00e-02    2.1e-04
2027000      2.37e-01      3.94e-04      5.02e-02    2.1e-04
2028000      2.22e-01      4.50e-04      4.69e-02    2.1e-04
2029000      1.87e-01      6.19e-04      3.89e-02    2.1e-04
2030000      2.15e-01      2.20e-04      4.59e-02    2.1e-04
2031000      1.61e-01      2.12e-03      2.87e-02    2.1e-04
2032000      2.43e-01      1.57e-03      4.71e-02    2.1e-04
2033000      2.70e-01      9.71e-04      5.62e-02    2.1e-04
2034000      2.82e-01      2.39e-03      5.03e-02    2.1e-04
2035000      2.58e-01      1.16e-03      5.28e-02    2.1e-04
2036000      7.61e-02      5.99e-04      1.54e-02    2.1e-04
2037000      2.25e-01      4.57e-04      4.79e-02    2.1e-04
2038000      1.80e-01      1.41e-03      3.65e-02    2.1e-04
2039000      2.01e-01      6.53e-04      4.22e-02    2.1e-04
2040000      8.15e-02      4.28e-05      1.75e-02    2.1e-04
2041000      2.16e-01      3.27e-05      4.64e-02    2.1e-04
2042000      2.57e-01      1.96e-03      4.77e-02    2.1e-04
2043000      1.94e-01      3.31e-04      4.13e-02    2.1e-04
2044000      2.08e-01      4.91e-04      4.42e-02    2.1e-04
2045000      2.16e-01      6.30e-04      4.56e-02    2.1e-04
2046000      2.97e-01      3.00e-03      4.82e-02    2.1e-04
2047000      1.90e-01      5.31e-04      4.02e-02    2.1e-04
2048000      2.85e-01      2.21e-05      6.12e-02    2.1e-04
2049000      2.10e-01      1.27e-03      4.15e-02    2.1e-04
2050000      2.13e-01      1.31e-03      4.21e-02    2.1e-04
2051000      1.98e-01      1.14e-03      3.95e-02    2.1e-04
2052000      2.40e-01      1.30e-03      4.85e-02    2.1e-04
2053000      2.08e-01      9.03e-04      4.29e-02    2.1e-04
2054000      2.92e-01      1.59e-03      5.88e-02    2.1e-04
2055000      2.47e-01      6.06e-04      5.26e-02    2.1e-04
2056000      2.08e-01      3.20e-04      4.47e-02    2.1e-04
2057000      1.99e-01      6.79e-04      4.10e-02    2.1e-04
2058000      2.64e-01      6.71e-04      5.63e-02    2.1e-04
2059000      8.86e-02      4.46e-05      1.91e-02    2.1e-04
2060000      2.12e-01      7.48e-04      4.47e-02    2.1e-04
2061000      1.01e-01      1.54e-03      1.68e-02    2.1e-04
2062000      2.41e-01      7.95e-04      5.10e-02    2.1e-04
2063000      1.88e-01      2.28e-04      4.05e-02    2.1e-04
2064000      2.91e-01      1.92e-03      5.72e-02    2.1e-04
2065000      2.38e-01      6.27e-04      5.02e-02    2.0e-04
2066000      2.57e-01      5.51e-04      5.52e-02    2.0e-04
2067000      2.66e-01      1.02e-03      5.58e-02    2.0e-04
2068000      2.56e-01      1.91e-03      4.85e-02    2.0e-04
2069000      1.95e-01      1.27e-04      4.21e-02    2.0e-04
2070000      2.46e-01      1.69e-03      4.79e-02    2.0e-04
2071000      2.45e-01      1.76e-03      4.14e-02    2.0e-04
2072000      3.18e-01      1.22e-03      6.70e-02    2.0e-04
2073000      2.13e-01      1.13e-03      4.35e-02    2.0e-04
2074000      2.76e-01      1.69e-03      5.52e-02    2.0e-04
2075000      1.82e-01      4.52e-04      3.92e-02    2.0e-04
2076000      2.24e-01      7.82e-04      4.76e-02    2.0e-04
2077000      2.16e-01      1.33e-03      4.31e-02    2.0e-04
2078000      2.60e-01      6.32e-04      5.53e-02    2.0e-04
2079000      2.25e-01      2.46e-03      4.37e-02    2.0e-04
2080000      2.28e-01      2.95e-04      4.96e-02    2.0e-04
2081000      2.00e-01      1.12e-03      4.08e-02    2.0e-04
2082000      1.86e-01      2.00e-04      4.04e-02    2.0e-04
2083000      2.50e-01      2.21e-03      4.50e-02    2.0e-04
2084000      6.67e-02      7.87e-04      1.27e-02    2.0e-04
2085000      7.14e-02      1.21e-03      1.12e-02    2.0e-04
2086000      2.11e-01      5.04e-04      4.56e-02    2.0e-04
2087000      2.69e-01      3.52e-04      5.86e-02    2.0e-04
2088000      2.16e-01      2.73e-04      4.71e-02    2.0e-04
2089000      2.33e-01      1.48e-04      5.08e-02    2.0e-04
2090000      1.94e-01      7.84e-04      4.10e-02    2.0e-04
2091000      2.82e-01      1.61e-03      5.74e-02    2.0e-04
2092000      3.10e-01      1.71e-03      5.95e-02    2.0e-04
2093000      2.61e-01      8.11e-04      5.59e-02    2.0e-04
2094000      2.02e-01      5.15e-04      4.36e-02    2.0e-04
2095000      1.92e-01      7.72e-04      4.06e-02    2.0e-04
2096000      2.11e-01      1.47e-03      4.15e-02    2.0e-04
2097000      1.66e-01      5.55e-04      3.55e-02    2.0e-04
2098000      2.15e-01      3.52e-04      4.69e-02    2.0e-04
2099000      7.08e-02      9.78e-04      1.28e-02    2.0e-04
2100000      2.09e-01      4.02e-04      4.56e-02    2.0e-04
2101000      1.89e-01      2.74e-04      4.13e-02    2.0e-04
2102000      2.09e-01      5.52e-04      4.53e-02    2.0e-04
2103000      2.56e-01      1.64e-03      5.13e-02    2.0e-04
2104000      1.75e-01      5.48e-04      3.77e-02    2.0e-04
2105000      2.22e-01      8.88e-04      4.71e-02    2.0e-04
2106000      3.95e-01      1.51e-03      8.43e-02    2.0e-04
2107000      2.35e-01      1.32e-03      4.84e-02    2.0e-04
2108000      2.36e-01      1.56e-03      4.72e-02    2.0e-04
2109000      2.43e-01      1.34e-03      5.01e-02    2.0e-04
2110000      1.86e-01      4.35e-04      4.06e-02    2.0e-04
2111000      1.65e-01      4.36e-04      3.55e-02    2.0e-04
2112000      2.25e-01      1.46e-04      4.96e-02    2.0e-04
2113000      2.00e-01      2.66e-04      4.39e-02    2.0e-04
2114000      2.01e-01      8.27e-04      4.27e-02    2.0e-04
2115000      3.96e-01      1.69e-03      8.62e-02    2.0e-04
2116000      2.75e-01      4.37e-04      6.05e-02    2.0e-04
2117000      6.19e-02      2.26e-04      1.35e-02    2.0e-04
2118000      2.29e-01      2.94e-04      5.04e-02    2.0e-04
2119000      1.54e-01      1.06e-04      3.41e-02    2.0e-04
2120000      1.98e-01      1.06e-03      4.12e-02    2.0e-04
2121000      2.75e-01      1.22e-03      5.84e-02    2.0e-04
2122000      2.16e-01      5.93e-04      4.71e-02    2.0e-04
2123000      2.42e-01      2.85e-04      5.32e-02    2.0e-04
2124000      2.41e-01      9.00e-04      5.18e-02    2.0e-04
2125000      1.61e-01      4.66e-04      3.47e-02    2.0e-04
2126000      1.62e-01      2.54e-04      3.58e-02    2.0e-04
2127000      2.66e-01      5.55e-04      5.81e-02    2.0e-04
2128000      2.50e-01      8.85e-04      5.27e-02    2.0e-04
2129000      2.43e-01      2.53e-03      4.08e-02    2.0e-04
2130000      2.16e-01      5.72e-04      4.72e-02    1.9e-04
2131000      1.74e-01      9.83e-04      3.61e-02    1.9e-04
2132000      1.80e-01      1.30e-04      3.99e-02    1.9e-04
2133000      6.70e-02      7.94e-04      1.31e-02    1.9e-04
2134000      1.47e-01      4.51e-04      3.23e-02    1.9e-04
2135000      2.27e-01      1.41e-03      4.63e-02    1.9e-04
2136000      1.70e-01      8.33e-04      3.43e-02    1.9e-04
2137000      2.11e-01      1.16e-03      4.40e-02    1.9e-04
2138000      2.66e-01      2.93e-05      5.92e-02    1.9e-04
2139000      1.99e-01      1.35e-03      3.99e-02    1.9e-04
2140000      2.62e-01      6.50e-04      5.70e-02    1.9e-04
2141000      7.37e-02      1.04e-03      1.35e-02    1.9e-04
2142000      2.05e-01      9.88e-04      4.36e-02    1.9e-04
2143000      2.25e-01      1.30e-03      4.66e-02    1.9e-04
2144000      2.03e-01      4.52e-04      4.48e-02    1.9e-04
2145000      2.08e-01      8.02e-04      4.50e-02    1.9e-04
2146000      2.52e-01      7.12e-04      5.53e-02    1.9e-04
2147000      2.52e-01      1.82e-03      5.03e-02    1.9e-04
2148000      2.18e-01      4.92e-04      4.77e-02    1.9e-04
2149000      1.97e-01      2.86e-04      4.37e-02    1.9e-04
2150000      7.78e-02      1.06e-03      1.46e-02    1.9e-04
2151000      2.45e-01      3.20e-04      5.46e-02    1.9e-04
2152000      1.85e-01      7.21e-04      4.02e-02    1.9e-04
2153000      2.61e-01      7.86e-04      5.73e-02    1.9e-04
2154000      2.14e-01      5.12e-04      4.73e-02    1.9e-04
2155000      1.91e-01      1.78e-03      3.50e-02    1.9e-04
2156000      2.16e-01      1.83e-04      4.83e-02    1.9e-04
2157000      1.84e-01      5.07e-04      4.07e-02    1.9e-04
2158000      2.52e-01      3.75e-04      5.61e-02    1.9e-04
2159000      2.39e-01      2.11e-03      4.49e-02    1.9e-04
2160000      1.77e-01      9.90e-05      3.97e-02    1.9e-04
2161000      2.08e-01      7.47e-04      4.45e-02    1.9e-04
2162000      1.72e-01      5.32e-04      3.78e-02    1.9e-04
2163000      2.51e-01      1.72e-03      5.11e-02    1.9e-04
2164000      2.02e-01      3.57e-04      4.50e-02    1.9e-04
2165000      7.34e-02      1.13e-03      1.30e-02    1.9e-04
2166000      3.14e-01      3.17e-04      7.03e-02    1.9e-04
2167000      2.44e-01      7.73e-04      5.38e-02    1.9e-04
2168000      1.72e-01      5.42e-04      3.80e-02    1.9e-04
2169000      1.89e-01      6.49e-04      4.16e-02    1.9e-04
2170000      2.27e-01      1.19e-04      5.11e-02    1.9e-04
2171000      2.24e-01      1.15e-03      4.80e-02    1.9e-04
2172000      5.91e-02      4.51e-04      1.27e-02    1.9e-04
2173000      1.84e-01      2.71e-04      4.10e-02    1.9e-04
2174000      9.71e-02      7.83e-04      2.07e-02    1.9e-04
2175000      8.21e-02      1.31e-03      1.43e-02    1.9e-04
2176000      1.77e-01      1.21e-03      3.61e-02    1.9e-04
2177000      2.32e-01      2.47e-04      5.23e-02    1.9e-04
2178000      1.93e-01      1.34e-03      3.54e-02    1.9e-04
2179000      2.05e-01      1.34e-03      4.22e-02    1.9e-04
2180000      2.16e-01      8.95e-04      4.72e-02    1.9e-04
2181000      2.84e-01      1.31e-03      6.14e-02    1.9e-04
2182000      2.46e-01      2.42e-03      4.40e-02    1.9e-04
2183000      2.40e-01      2.01e-03      4.66e-02    1.9e-04
2184000      1.08e-01      1.21e-03      2.20e-02    1.9e-04
2185000      2.38e-01      5.50e-04      5.33e-02    1.9e-04
2186000      1.98e-01      1.39e-03      4.05e-02    1.9e-04
2187000      2.37e-01      9.35e-04      5.20e-02    1.9e-04
2188000      1.85e-01      5.45e-04      4.13e-02    1.9e-04
2189000      2.50e-01      2.77e-04      5.66e-02    1.9e-04
2190000      1.70e-01      3.31e-04      3.83e-02    1.9e-04
2191000      2.49e-01      2.61e-03      4.34e-02    1.9e-04
2192000      1.76e-01      6.31e-04      3.96e-02    1.9e-04
2193000      7.97e-02      3.17e-04      1.79e-02    1.9e-04
2194000      1.93e-01      6.41e-04      4.22e-02    1.9e-04
2195000      2.36e-01      1.70e-03      4.81e-02    1.9e-04
2196000      2.46e-01      1.11e-03      5.37e-02    1.9e-04
2197000      1.98e-01      7.48e-04      4.37e-02    1.9e-04
2198000      1.76e-01      8.66e-04      3.65e-02    1.9e-04
2199000      4.48e-01      1.59e-03      9.93e-02    1.9e-04
2200000      2.03e-01      4.33e-04      4.58e-02    1.8e-04
2201000      2.25e-01      2.07e-04      5.10e-02    1.8e-04
2202000      7.67e-02      9.74e-05      1.74e-02    1.8e-04
2203000      2.39e-01      1.22e-04      5.45e-02    1.8e-04
2204000      2.08e-01      4.63e-04      4.70e-02    1.8e-04
2205000      1.87e-01      2.01e-04      4.25e-02    1.8e-04
2206000      5.97e-02      6.48e-05      1.36e-02    1.8e-04
2207000      2.13e-01      3.08e-04      4.83e-02    1.8e-04
2208000      2.05e-01      1.51e-03      4.17e-02    1.8e-04
2209000      6.38e-02      8.50e-04      1.24e-02    1.8e-04
2210000      2.21e-01      1.66e-03      4.48e-02    1.8e-04
2211000      5.56e-02      2.19e-04      1.26e-02    1.8e-04
2212000      1.90e-01      7.55e-04      4.20e-02    1.8e-04
2213000      1.89e-01      1.60e-04      4.31e-02    1.8e-04
2214000      2.03e-01      4.23e-06      4.64e-02    1.8e-04
2215000      2.75e-01      7.34e-04      6.22e-02    1.8e-04
2216000      2.42e-01      1.24e-03      5.25e-02    1.8e-04
2217000      2.44e-01      1.36e-03      5.24e-02    1.8e-04
2218000      2.01e-01      4.30e-04      4.56e-02    1.8e-04
2219000      1.94e-01      1.41e-03      3.98e-02    1.8e-04
2220000      2.34e-01      2.41e-03      4.22e-02    1.8e-04
2221000      5.39e-02      2.72e-04      1.21e-02    1.8e-04
2222000      1.98e-01      3.72e-04      4.49e-02    1.8e-04
2223000      3.45e-01      3.87e-04      7.91e-02    1.8e-04
2224000      1.78e-01      6.47e-04      3.98e-02    1.8e-04
2225000      2.03e-01      7.14e-04      4.55e-02    1.8e-04
2226000      2.23e-01      1.90e-03      4.36e-02    1.8e-04
2227000      2.43e-01      3.78e-04      5.56e-02    1.8e-04
2228000      2.21e-01      3.47e-04      5.06e-02    1.8e-04
2229000      2.33e-01      5.19e-04      5.30e-02    1.8e-04
2230000      5.80e-02      6.05e-04      1.22e-02    1.8e-04
2231000      2.01e-01      1.44e-03      4.18e-02    1.8e-04
2232000      1.97e-01      8.03e-04      4.41e-02    1.8e-04
2233000      1.95e-01      6.94e-05      4.48e-02    1.8e-04
2234000      1.85e-01      3.92e-05      4.26e-02    1.8e-04
2235000      7.11e-02      1.07e-03      1.33e-02    1.8e-04
2236000      1.73e-01      5.81e-04      3.90e-02    1.8e-04
2237000      2.13e-01      5.60e-04      4.79e-02    1.8e-04
2238000      2.25e-01      6.07e-04      5.11e-02    1.8e-04
2239000      1.80e-01      4.33e-04      4.11e-02    1.8e-04
2240000      1.49e-01      3.61e-04      3.37e-02    1.8e-04
2241000      2.08e-01      4.12e-04      4.77e-02    1.8e-04
2242000      6.73e-02      7.75e-04      1.39e-02    1.8e-04
2243000      1.97e-01      5.60e-04      4.43e-02    1.8e-04
2244000      1.86e-01      4.73e-04      4.24e-02    1.8e-04
2245000      2.37e-01      1.71e-03      4.94e-02    1.8e-04
2246000      1.99e-01      3.03e-04      4.58e-02    1.8e-04
2247000      2.48e-01      5.14e-04      5.70e-02    1.8e-04
2248000      2.17e-01      3.00e-04      5.00e-02    1.8e-04
2249000      1.97e-01      9.55e-04      4.36e-02    1.8e-04
2250000      1.80e-01      9.13e-04      3.80e-02    1.8e-04
2251000      1.64e-01      1.58e-04      3.81e-02    1.8e-04
2252000      1.82e-01      1.34e-04      4.22e-02    1.8e-04
2253000      2.29e-01      2.11e-03      4.41e-02    1.8e-04
2254000      1.84e-01      7.65e-04      4.13e-02    1.8e-04
2255000      2.10e-01      2.03e-03      4.53e-02    1.8e-04
2256000      1.77e-01      5.16e-04      4.00e-02    1.8e-04
2257000      2.16e-01      1.23e-03      4.43e-02    1.8e-04
2258000      2.43e-01      2.64e-04      5.62e-02    1.8e-04
2259000      2.10e-01      8.80e-04      4.72e-02    1.8e-04
2260000      2.18e-01      8.56e-04      4.80e-02    1.8e-04
2261000      2.23e-01      9.11e-04      5.02e-02    1.8e-04
2262000      2.00e-01      8.32e-04      4.52e-02    1.8e-04
2263000      2.36e-01      2.23e-03      4.50e-02    1.8e-04
2264000      7.62e-02      7.94e-04      1.63e-02    1.8e-04
2265000      1.68e-01      9.52e-04      3.68e-02    1.8e-04
2266000      2.16e-01      1.49e-03      4.58e-02    1.8e-04
2267000      2.38e-01      2.20e-03      4.64e-02    1.8e-04
2268000      2.07e-01      9.01e-04      4.66e-02    1.8e-04
2269000      1.92e-01      1.84e-04      4.48e-02    1.8e-04
2270000      1.82e-01      9.83e-04      4.02e-02    1.8e-04
2271000      1.85e-01      6.69e-05      4.32e-02    1.8e-04
2272000      2.13e-01      1.70e-03      4.35e-02    1.8e-04
2273000      2.06e-01      1.63e-03      4.22e-02    1.8e-04
2274000      2.02e-01      1.84e-03      3.96e-02    1.8e-04
2275000      2.28e-01      3.69e-04      5.28e-02    1.7e-04
2276000      2.35e-01      1.53e-03      5.08e-02    1.7e-04
2277000      2.39e-01      1.05e-03      5.22e-02    1.7e-04
2278000      1.98e-01      5.61e-04      4.57e-02    1.7e-04
2279000      2.06e-01      1.72e-03      4.16e-02    1.7e-04
2280000      1.57e-01      1.62e-04      3.67e-02    1.7e-04
2281000      1.81e-01      4.91e-04      4.15e-02    1.7e-04
2282000      1.87e-01      1.70e-04      4.39e-02    1.7e-04
2283000      2.31e-01      4.02e-04      5.37e-02    1.7e-04
2284000      1.57e-01      3.83e-04      3.61e-02    1.7e-04
2285000      1.63e-01      1.59e-04      3.82e-02    1.7e-04
2286000      1.98e-01      7.36e-04      4.45e-02    1.7e-04
2287000      1.86e-01      8.78e-04      4.20e-02    1.7e-04
2288000      1.78e-01      1.09e-03      3.89e-02    1.7e-04
2289000      1.89e-01      6.55e-04      4.34e-02    1.7e-04
2290000      2.07e-01      7.38e-05      4.87e-02    1.7e-04
2291000      2.15e-01      1.64e-03      4.50e-02    1.7e-04
2292000      1.72e-01      2.66e-04      4.03e-02    1.7e-04
2293000      1.71e-01      4.18e-04      3.95e-02    1.7e-04
2294000      1.71e-01      6.07e-04      3.94e-02    1.7e-04
2295000      1.45e-01      2.33e-04      3.39e-02    1.7e-04
2296000      2.23e-01      1.87e-03      4.55e-02    1.7e-04
2297000      2.28e-01      3.24e-04      5.35e-02    1.7e-04
2298000      2.00e-01      1.40e-04      4.72e-02    1.7e-04
2299000      8.32e-02      4.94e-05      1.96e-02    1.7e-04
2300000      2.33e-01      2.16e-03      4.59e-02    1.7e-04
2301000      2.26e-01      1.31e-04      5.32e-02    1.7e-04
2302000      2.04e-01      1.01e-03      4.60e-02    1.7e-04
2303000      2.63e-01      1.75e-03      5.72e-02    1.7e-04
2304000      3.08e-01      4.58e-04      7.22e-02    1.7e-04
2305000      5.76e-02      4.88e-04      1.29e-02    1.7e-04
2306000      2.36e-01      1.15e-03      5.13e-02    1.7e-04
2307000      1.62e-01      3.40e-04      3.80e-02    1.7e-04
2308000      1.87e-01      1.15e-04      4.41e-02    1.7e-04
2309000      2.13e-01      1.59e-03      4.52e-02    1.7e-04
2310000      2.26e-01      9.23e-04      5.05e-02    1.7e-04
2311000      1.98e-01      2.48e-04      4.69e-02    1.7e-04
2312000      1.98e-01      2.04e-03      3.75e-02    1.7e-04
2313000      9.49e-02      9.15e-04      2.10e-02    1.7e-04
2314000      2.19e-01      7.86e-04      5.07e-02    1.7e-04
2315000      1.77e-01      2.71e-04      4.18e-02    1.7e-04
2316000      1.53e-01      1.87e-04      3.62e-02    1.7e-04
2317000      2.00e-01      8.34e-04      4.61e-02    1.7e-04
2318000      2.21e-01      5.54e-04      5.20e-02    1.7e-04
2319000      1.76e-01      2.54e-04      4.17e-02    1.7e-04
2320000      1.76e-01      2.76e-04      4.18e-02    1.7e-04
2321000      1.86e-01      6.19e-04      4.34e-02    1.7e-04
2322000      2.13e-01      1.14e-03      4.81e-02    1.7e-04
2323000      1.83e-01      1.40e-04      4.35e-02    1.7e-04
2324000      1.50e-01      5.59e-04      3.47e-02    1.7e-04
2325000      2.10e-01      1.76e-03      4.37e-02    1.7e-04
2326000      2.05e-01      6.74e-04      4.79e-02    1.7e-04
2327000      2.34e-01      5.11e-04      5.53e-02    1.7e-04
2328000      2.41e-01      1.54e-07      5.73e-02    1.7e-04
2329000      1.75e-01      1.17e-03      3.85e-02    1.7e-04
2330000      1.72e-01      4.82e-04      4.05e-02    1.7e-04
2331000      9.70e-02      2.13e-03      1.31e-02    1.7e-04
2332000      1.68e-01      4.01e-04      3.96e-02    1.7e-04
2333000      1.75e-01      1.31e-03      3.74e-02    1.7e-04
2334000      1.95e-01      5.37e-04      4.60e-02    1.7e-04
2335000      1.68e-01      4.39e-04      3.92e-02    1.7e-04
2336000      1.76e-01      1.10e-03      3.92e-02    1.7e-04
2337000      1.97e-01      1.67e-04      4.71e-02    1.7e-04
2338000      1.69e-01      1.08e-03      3.75e-02    1.7e-04
2339000      2.28e-01      1.27e-03      5.15e-02    1.7e-04
2340000      2.15e-01      1.34e-03      4.80e-02    1.7e-04
2341000      3.00e-01      2.23e-03      6.49e-02    1.7e-04
2342000      2.40e-01      2.18e-03      4.87e-02    1.7e-04
2343000      1.96e-01      1.20e-03      4.38e-02    1.7e-04
2344000      1.64e-01      9.88e-04      3.69e-02    1.7e-04
2345000      2.51e-01      6.71e-04      5.94e-02    1.7e-04
2346000      1.75e-01      3.33e-04      4.18e-02    1.7e-04
2347000      2.03e-01      4.04e-04      4.80e-02    1.7e-04
2348000      6.76e-02      4.30e-04      1.58e-02    1.7e-04
2349000      2.11e-01      2.18e-03      4.01e-02    1.7e-04
2350000      2.72e-01      7.76e-04      6.44e-02    1.6e-04
2351000      1.84e-01      1.35e-04      4.41e-02    1.6e-04
2352000      1.76e-01      7.87e-04      4.09e-02    1.6e-04
2353000      2.35e-01      6.63e-04      5.56e-02    1.6e-04
2354000      2.36e-01      2.36e-03      4.63e-02    1.6e-04
2355000      1.72e-01      3.67e-04      4.12e-02    1.6e-04
2356000      2.30e-01      1.62e-03      4.60e-02    1.6e-04
2357000      1.99e-01      1.64e-04      4.78e-02    1.6e-04
2358000      1.95e-01      8.10e-04      4.56e-02    1.6e-04
2359000      1.83e-01      7.83e-04      4.26e-02    1.6e-04
2360000      1.83e-01      6.22e-04      4.33e-02    1.6e-04
2361000      2.17e-01      2.18e-04      5.21e-02    1.6e-04
2362000      1.80e-01      1.09e-03      4.06e-02    1.6e-04
2363000      2.06e-01      1.58e-03      4.44e-02    1.6e-04
2364000      1.91e-01      1.97e-04      4.60e-02    1.6e-04
2365000      2.01e-01      7.59e-04      4.75e-02    1.6e-04
2366000      1.70e-01      9.59e-04      3.88e-02    1.6e-04
2367000      1.83e-01      2.09e-04      4.40e-02    1.6e-04
2368000      1.50e-01      5.01e-04      3.55e-02    1.6e-04
2369000      1.83e-01      1.65e-04      4.41e-02    1.6e-04
2370000      1.75e-01      3.52e-04      4.20e-02    1.6e-04
2371000      6.74e-02      1.07e-03      1.32e-02    1.6e-04
2372000      1.64e-01      3.48e-04      3.95e-02    1.6e-04
2373000      2.33e-01      1.79e-04      5.63e-02    1.6e-04
2374000      2.27e-01      4.45e-04      5.46e-02    1.6e-04
2375000      1.66e-01      4.31e-05      4.03e-02    1.6e-04
2376000      1.88e-01      1.02e-03      4.32e-02    1.6e-04
2377000      1.67e-01      6.51e-04      3.95e-02    1.6e-04
2378000      2.04e-01      1.34e-03      4.24e-02    1.6e-04
2379000      5.10e-02      1.70e-04      1.23e-02    1.6e-04
2380000      2.13e-01      1.21e-03      4.89e-02    1.6e-04
